X,Y,SPECIES NAME
4274500,3091000,Fagus sylvatica
4144500,2745500,Fagus sylvatica
4100500,2999500,Fagus sylvatica
4189500,3279500,Fagus sylvatica
4235500,2868500,Fagus sylvatica
4176500,2740500,Fagus sylvatica
4211500,2840500,Fagus sylvatica
4503500,3328500,Fagus sylvatica
4189500,2998500,Fagus sylvatica
4066500,3059500,Fagus sylvatica
4191500,2834500,Fagus sylvatica
4246500,2881500,Fagus sylvatica
4497500,3460500,Fagus sylvatica
4277500,2821500,Fagus sylvatica
4368500,3442500,Fagus sylvatica
4130500,2945500,Fagus sylvatica
4288500,2877500,Fagus sylvatica
4161500,2723500,Fagus sylvatica
4532500,3153500,Fagus sylvatica
4317500,2980500,Fagus sylvatica
4158500,2923500,Fagus sylvatica
4218500,2756500,Fagus sylvatica
4163500,2963500,Fagus sylvatica
4568500,3270500,Fagus sylvatica
4209500,2838500,Fagus sylvatica
4460500,2835500,Fagus sylvatica
4307500,2839500,Fagus sylvatica
4328500,2732500,Fagus sylvatica
4368500,3276500,Fagus sylvatica
4223500,3114500,Fagus sylvatica
4227500,2854500,Fagus sylvatica
4336500,2750500,Fagus sylvatica
4168500,2783500,Fagus sylvatica
4284500,3241500,Fagus sylvatica
4070500,2953500,Fagus sylvatica
4109500,2969500,Fagus sylvatica
4300500,2745500,Fagus sylvatica
4172500,2892500,Fagus sylvatica
4148500,2893500,Fagus sylvatica
4346500,2946500,Fagus sylvatica
4227500,3316500,Fagus sylvatica
4172500,2772500,Fagus sylvatica
4267500,3121500,Fagus sylvatica
4469500,3457500,Fagus sylvatica
4186500,2772500,Fagus sylvatica
4325500,2852500,Fagus sylvatica
4250500,2787500,Fagus sylvatica
4465500,3393500,Fagus sylvatica
4358500,3344500,Fagus sylvatica
4296500,2897500,Fagus sylvatica
4458500,2899500,Fagus sylvatica
4184500,2732500,Fagus sylvatica
4256500,2733500,Fagus sylvatica
4242500,2760500,Fagus sylvatica
4267500,3145500,Fagus sylvatica
4221500,2862500,Fagus sylvatica
4329500,2708500,Fagus sylvatica
4422500,3078500,Fagus sylvatica
4283500,2875500,Fagus sylvatica
4338500,3048500,Fagus sylvatica
4299500,2813500,Fagus sylvatica
4075500,2980500,Fagus sylvatica
4162500,2933500,Fagus sylvatica
4161500,2819500,Fagus sylvatica
4274500,3489500,Fagus sylvatica
4262500,2765500,Fagus sylvatica
4342500,3376500,Fagus sylvatica
4171500,2960500,Fagus sylvatica
4293500,3457500,Fagus sylvatica
4170500,3038500,Fagus sylvatica
4120500,3108500,Fagus sylvatica
4284500,2923500,Fagus sylvatica
4129500,3016500,Fagus sylvatica
4588500,3095500,Fagus sylvatica
4352500,2916500,Fagus sylvatica
4199500,2864500,Fagus sylvatica
4283500,2827500,Fagus sylvatica
4543500,3477500,Fagus sylvatica
4271500,2807500,Fagus sylvatica
4471500,3463500,Fagus sylvatica
4299500,3145500,Fagus sylvatica
4170500,3056500,Fagus sylvatica
4174500,2890500,Fagus sylvatica
4108500,3023500,Fagus sylvatica
4185500,3020500,Fagus sylvatica
4109500,3009500,Fagus sylvatica
4397500,3089500,Fagus sylvatica
4236500,2790500,Fagus sylvatica
4374500,3142500,Fagus sylvatica
4380500,3419500,Fagus sylvatica
4453500,3387500,Fagus sylvatica
4317500,2826500,Fagus sylvatica
4147500,3001500,Fagus sylvatica
4286500,2943500,Fagus sylvatica
4149500,2719500,Fagus sylvatica
4332500,2738500,Fagus sylvatica
4592500,2863500,Fagus sylvatica
4146500,2747500,Fagus sylvatica
4268500,2911500,Fagus sylvatica
4100500,2985500,Fagus sylvatica
4213500,2854500,Fagus sylvatica
4443500,2722500,Fagus sylvatica
4304500,3173500,Fagus sylvatica
4126500,3144500,Fagus sylvatica
4396500,2977500,Fagus sylvatica
4154500,2899500,Fagus sylvatica
4220500,3230500,Fagus sylvatica
4232500,2774500,Fagus sylvatica
4347500,2714500,Fagus sylvatica
4278500,2787500,Fagus sylvatica
4608500,3127500,Fagus sylvatica
4264500,2737500,Fagus sylvatica
4223500,3308500,Fagus sylvatica
4324500,2900500,Fagus sylvatica
4329500,2852500,Fagus sylvatica
4346500,3084500,Fagus sylvatica
4463500,3457500,Fagus sylvatica
4266500,2737500,Fagus sylvatica
4389500,2887500,Fagus sylvatica
4449500,3385500,Fagus sylvatica
4587500,3081500,Fagus sylvatica
4297500,2845500,Fagus sylvatica
4513500,3408500,Fagus sylvatica
4446500,2902500,Fagus sylvatica
4293500,2799500,Fagus sylvatica
4203500,2864500,Fagus sylvatica
4228500,2758500,Fagus sylvatica
4300500,2783500,Fagus sylvatica
4146500,2895500,Fagus sylvatica
4308500,3465500,Fagus sylvatica
4521500,2800500,Fagus sylvatica
4442500,2926500,Fagus sylvatica
4250500,2747500,Fagus sylvatica
4262500,3497500,Fagus sylvatica
4288500,2771500,Fagus sylvatica
4132500,2947500,Fagus sylvatica
4174500,2758500,Fagus sylvatica
4202500,2812500,Fagus sylvatica
4242500,2758500,Fagus sylvatica
4293500,2831500,Fagus sylvatica
4222500,3034500,Fagus sylvatica
4476500,2991500,Fagus sylvatica
4424500,3414500,Fagus sylvatica
4327500,3148500,Fagus sylvatica
4433500,2818500,Fagus sylvatica
4288500,3209500,Fagus sylvatica
4246500,2793500,Fagus sylvatica
4300500,2899500,Fagus sylvatica
4152500,2885500,Fagus sylvatica
4117500,3014500,Fagus sylvatica
4048500,2998500,Fagus sylvatica
4144500,2935500,Fagus sylvatica
4281500,2849500,Fagus sylvatica
4547500,3401500,Fagus sylvatica
4152500,3069500,Fagus sylvatica
4164500,3081500,Fagus sylvatica
4213500,2990500,Fagus sylvatica
4226500,2938500,Fagus sylvatica
4204500,2880500,Fagus sylvatica
4518500,2924500,Fagus sylvatica
4601500,3403500,Fagus sylvatica
4387500,2869500,Fagus sylvatica
4124500,2990500,Fagus sylvatica
4310500,3089500,Fagus sylvatica
4522500,3134500,Fagus sylvatica
4352500,3176500,Fagus sylvatica
4193500,2806500,Fagus sylvatica
4180500,2756500,Fagus sylvatica
4369500,2964500,Fagus sylvatica
4241000,2948000,Fagus sylvatica
4271500,3451500,Fagus sylvatica
4371500,2876500,Fagus sylvatica
4168500,2918500,Fagus sylvatica
4497500,3390500,Fagus sylvatica
4267500,2803500,Fagus sylvatica
4103500,2971500,Fagus sylvatica
4338500,3336500,Fagus sylvatica
4504500,3050500,Fagus sylvatica
4325500,2988500,Fagus sylvatica
4286500,3085500,Fagus sylvatica
4204500,3320500,Fagus sylvatica
4212500,2742500,Fagus sylvatica
4260500,2911500,Fagus sylvatica
4170500,2782500,Fagus sylvatica
4360500,3128500,Fagus sylvatica
4167500,2805500,Fagus sylvatica
4304500,3229500,Fagus sylvatica
4190500,3066500,Fagus sylvatica
4069500,3039500,Fagus sylvatica
4483500,2883500,Fagus sylvatica
4298500,2881500,Fagus sylvatica
4526500,2757500,Fagus sylvatica
4377500,3233500,Fagus sylvatica
4331500,3136500,Fagus sylvatica
4304500,2747500,Fagus sylvatica
4446500,2898500,Fagus sylvatica
4312500,2923500,Fagus sylvatica
4250500,2773500,Fagus sylvatica
4505500,2940500,Fagus sylvatica
4335500,2842500,Fagus sylvatica
4152500,2735500,Fagus sylvatica
4266500,2779500,Fagus sylvatica
4154500,2735500,Fagus sylvatica
4435500,3394500,Fagus sylvatica
4121500,3010500,Fagus sylvatica
4158500,2759500,Fagus sylvatica
4415500,3018500,Fagus sylvatica
4083500,3012500,Fagus sylvatica
4302500,3073500,Fagus sylvatica
4099500,3011500,Fagus sylvatica
4209500,2840500,Fagus sylvatica
4314500,2900500,Fagus sylvatica
4628500,3098500,Fagus sylvatica
4234500,2786500,Fagus sylvatica
4478500,3211500,Fagus sylvatica
4499500,2880500,Fagus sylvatica
4288500,2889500,Fagus sylvatica
4078500,2986500,Fagus sylvatica
4380500,3297500,Fagus sylvatica
4244500,2911500,Fagus sylvatica
4389500,3035500,Fagus sylvatica
4179500,2722500,Fagus sylvatica
4325500,3020500,Fagus sylvatica
4274500,2931500,Fagus sylvatica
4253500,2829500,Fagus sylvatica
4192500,2764500,Fagus sylvatica
4110500,3065500,Fagus sylvatica
4176500,2770500,Fagus sylvatica
4114500,2962500,Fagus sylvatica
4425500,3090500,Fagus sylvatica
4328500,3086500,Fagus sylvatica
4386500,2851500,Fagus sylvatica
4168500,2773500,Fagus sylvatica
4358500,3130500,Fagus sylvatica
4156500,2915500,Fagus sylvatica
4267500,2839500,Fagus sylvatica
4243500,2811500,Fagus sylvatica
4507500,3332500,Fagus sylvatica
4113500,3044500,Fagus sylvatica
4064500,2951500,Fagus sylvatica
4192500,3182500,Fagus sylvatica
4438500,2758500,Fagus sylvatica
4194500,2892500,Fagus sylvatica
4519500,3389500,Fagus sylvatica
4339500,2698500,Fagus sylvatica
4311500,3101500,Fagus sylvatica
4164500,2733500,Fagus sylvatica
4364500,2840500,Fagus sylvatica
4397500,2941500,Fagus sylvatica
4562500,3078500,Fagus sylvatica
4135500,2935500,Fagus sylvatica
4531500,2745500,Fagus sylvatica
4297500,2969500,Fagus sylvatica
4276500,2937500,Fagus sylvatica
4519500,2736500,Fagus sylvatica
4508500,3370500,Fagus sylvatica
4228500,2934500,Fagus sylvatica
4194500,2888500,Fagus sylvatica
4276500,2785500,Fagus sylvatica
4143500,2991500,Fagus sylvatica
4166500,3061500,Fagus sylvatica
4238500,3094500,Fagus sylvatica
4328500,2762500,Fagus sylvatica
4265500,3253500,Fagus sylvatica
4526500,3361500,Fagus sylvatica
4240500,3202500,Fagus sylvatica
4253500,2841500,Fagus sylvatica
4135500,3049500,Fagus sylvatica
4076500,2952500,Fagus sylvatica
4141500,2967500,Fagus sylvatica
4216500,2758500,Fagus sylvatica
4214500,2778500,Fagus sylvatica
4346500,3380500,Fagus sylvatica
4298500,2777500,Fagus sylvatica
4186500,2892500,Fagus sylvatica
4202500,3054500,Fagus sylvatica
4163500,3019500,Fagus sylvatica
4339500,2702500,Fagus sylvatica
4263500,3109500,Fagus sylvatica
4257500,2809500,Fagus sylvatica
4254500,2753500,Fagus sylvatica
4342500,2878500,Fagus sylvatica
4219500,2848500,Fagus sylvatica
4323500,2872500,Fagus sylvatica
4443500,3084500,Fagus sylvatica
4361500,2890500,Fagus sylvatica
4402500,3057500,Fagus sylvatica
4374500,3056500,Fagus sylvatica
4374500,3366500,Fagus sylvatica
4601500,3114500,Fagus sylvatica
4223500,2844500,Fagus sylvatica
4193500,2822500,Fagus sylvatica
4320500,2918500,Fagus sylvatica
4280500,2937500,Fagus sylvatica
4403500,3083500,Fagus sylvatica
4172500,2938500,Fagus sylvatica
4287500,2823500,Fagus sylvatica
4439500,2714500,Fagus sylvatica
4116500,2998500,Fagus sylvatica
4164500,2951500,Fagus sylvatica
4234000,2765000,Fagus sylvatica
4378500,2913500,Fagus sylvatica
4184500,2736500,Fagus sylvatica
4240500,2949500,Fagus sylvatica
4247500,3105500,Fagus sylvatica
4128500,3036500,Fagus sylvatica
4466500,2747500,Fagus sylvatica
4146500,2893500,Fagus sylvatica
4339500,3144500,Fagus sylvatica
4101000,2970500,Fagus sylvatica
4148500,2887500,Fagus sylvatica
4260500,2775500,Fagus sylvatica
4168500,2771500,Fagus sylvatica
4405500,3131000,Fagus sylvatica
4500500,2832500,Fagus sylvatica
4170500,2916500,Fagus sylvatica
4463500,2883500,Fagus sylvatica
4344500,3468500,Fagus sylvatica
4110500,3033500,Fagus sylvatica
4327500,3136500,Fagus sylvatica
4162500,2763500,Fagus sylvatica
4262500,3499500,Fagus sylvatica
4391500,2725500,Fagus sylvatica
4152500,2921500,Fagus sylvatica
4148500,3057500,Fagus sylvatica
4241500,2957500,Fagus sylvatica
4140500,2901500,Fagus sylvatica
4442500,2750500,Fagus sylvatica
4391500,3387500,Fagus sylvatica
4170500,2745500,Fagus sylvatica
4361500,2812500,Fagus sylvatica
4460500,3433500,Fagus sylvatica
4298500,2761500,Fagus sylvatica
4332500,3082500,Fagus sylvatica
4084500,3028500,Fagus sylvatica
4331500,2850500,Fagus sylvatica
4552500,2853500,Fagus sylvatica
4291500,2863500,Fagus sylvatica
4307500,3137500,Fagus sylvatica
4301500,2835500,Fagus sylvatica
4253500,2853500,Fagus sylvatica
4436500,3432500,Fagus sylvatica
4166500,2919500,Fagus sylvatica
4155500,2975500,Fagus sylvatica
4386500,3139500,Fagus sylvatica
4297500,2869500,Fagus sylvatica
4264500,2949500,Fagus sylvatica
4262500,2763500,Fagus sylvatica
4196500,3352500,Fagus sylvatica
4342500,3332500,Fagus sylvatica
4522500,3355500,Fagus sylvatica
4289500,2869500,Fagus sylvatica
4435500,2722500,Fagus sylvatica
4456500,2983000,Fagus sylvatica
4310500,2875500,Fagus sylvatica
4585500,2846500,Fagus sylvatica
4154500,3045500,Fagus sylvatica
4170500,2894500,Fagus sylvatica
4317500,2832500,Fagus sylvatica
4118500,2960500,Fagus sylvatica
4107500,2937500,Fagus sylvatica
4283500,2957500,Fagus sylvatica
4575500,2874500,Fagus sylvatica
4139500,3053500,Fagus sylvatica
4194500,3046500,Fagus sylvatica
4445500,3258500,Fagus sylvatica
4595500,3432500,Fagus sylvatica
4567500,2874500,Fagus sylvatica
4336500,3200500,Fagus sylvatica
4194500,3050500,Fagus sylvatica
4420500,2928500,Fagus sylvatica
4292500,3527500,Fagus sylvatica
4476500,3435500,Fagus sylvatica
4191500,2844500,Fagus sylvatica
4190500,2728500,Fagus sylvatica
4113500,2970500,Fagus sylvatica
4351500,3414500,Fagus sylvatica
4377500,3457500,Fagus sylvatica
4299500,2907000,Fagus sylvatica
4168500,2884500,Fagus sylvatica
4166500,2743500,Fagus sylvatica
4193500,2832500,Fagus sylvatica
4558500,3412500,Fagus sylvatica
4154000,2749000,Fagus sylvatica
4301500,2825500,Fagus sylvatica
4294500,3025500,Fagus sylvatica
4453500,3095500,Fagus sylvatica
4204500,3230500,Fagus sylvatica
4141500,3195500,Fagus sylvatica
4341500,3394500,Fagus sylvatica
4110500,2995500,Fagus sylvatica
4178500,2926500,Fagus sylvatica
4134500,3292500,Fagus sylvatica
4300500,3201500,Fagus sylvatica
4327500,3132500,Fagus sylvatica
4355500,3374500,Fagus sylvatica
4222500,3074500,Fagus sylvatica
4168500,2908500,Fagus sylvatica
4155500,3261500,Fagus sylvatica
4286500,3093500,Fagus sylvatica
4114500,3030500,Fagus sylvatica
4606500,3098500,Fagus sylvatica
4148500,2901500,Fagus sylvatica
4625500,3116500,Fagus sylvatica
4383500,3467500,Fagus sylvatica
4408000,3014000,Fagus sylvatica
4277500,2843500,Fagus sylvatica
4348500,2770500,Fagus sylvatica
4348500,2794500,Fagus sylvatica
4225500,2850500,Fagus sylvatica
4498500,3216500,Fagus sylvatica
4132500,3096500,Fagus sylvatica
4340500,2904500,Fagus sylvatica
4259500,2827500,Fagus sylvatica
4129500,3014500,Fagus sylvatica
4417500,3384500,Fagus sylvatica
4289500,2985500,Fagus sylvatica
4306500,2927500,Fagus sylvatica
4208500,2776500,Fagus sylvatica
4198500,2792500,Fagus sylvatica
4256500,2917500,Fagus sylvatica
4174500,2916500,Fagus sylvatica
4292500,3463500,Fagus sylvatica
4220500,2780500,Fagus sylvatica
4334500,2930500,Fagus sylvatica
4145500,3119500,Fagus sylvatica
4405500,2813500,Fagus sylvatica
4159500,3099500,Fagus sylvatica
4403500,2713500,Fagus sylvatica
4166500,2745500,Fagus sylvatica
4110500,3209500,Fagus sylvatica
4248500,2913500,Fagus sylvatica
4146500,3071500,Fagus sylvatica
4475500,3399500,Fagus sylvatica
4301500,3437500,Fagus sylvatica
4154500,2945500,Fagus sylvatica
4419500,2870500,Fagus sylvatica
4304500,2881500,Fagus sylvatica
4142500,3207500,Fagus sylvatica
4087500,2978500,Fagus sylvatica
4387500,3381500,Fagus sylvatica
4336500,2912500,Fagus sylvatica
4207500,2858500,Fagus sylvatica
4357500,3396500,Fagus sylvatica
4241500,2861500,Fagus sylvatica
4458500,2771500,Fagus sylvatica
4476000,2871500,Fagus sylvatica
4180500,2734500,Fagus sylvatica
4334500,3036500,Fagus sylvatica
4210500,2900500,Fagus sylvatica
4206500,3046500,Fagus sylvatica
4282500,2939500,Fagus sylvatica
4308500,2733500,Fagus sylvatica
4087500,2982500,Fagus sylvatica
4383500,3189500,Fagus sylvatica
4139500,3007500,Fagus sylvatica
4189500,2812500,Fagus sylvatica
4169500,3018500,Fagus sylvatica
4487500,2891500,Fagus sylvatica
4477500,3375500,Fagus sylvatica
4341500,2864500,Fagus sylvatica
4167500,3014500,Fagus sylvatica
4330500,3088500,Fagus sylvatica
4192500,3364500,Fagus sylvatica
4432500,3080500,Fagus sylvatica
4248500,2907500,Fagus sylvatica
4558500,3498500,Fagus sylvatica
4393500,2875500,Fagus sylvatica
4493500,2788500,Fagus sylvatica
4150500,2789500,Fagus sylvatica
4194500,2792500,Fagus sylvatica
4130500,3060500,Fagus sylvatica
4297500,2855500,Fagus sylvatica
4193500,2846500,Fagus sylvatica
4577500,3397500,Fagus sylvatica
4455500,3097500,Fagus sylvatica
4184500,2802500,Fagus sylvatica
4411500,3161500,Fagus sylvatica
4578500,3447500,Fagus sylvatica
4544500,3489500,Fagus sylvatica
4447500,2742500,Fagus sylvatica
4278500,2795500,Fagus sylvatica
4557500,3310500,Fagus sylvatica
4085500,2978500,Fagus sylvatica
4562500,3476500,Fagus sylvatica
4227500,2850500,Fagus sylvatica
4168500,3064500,Fagus sylvatica
4165500,3009500,Fagus sylvatica
4546500,3353500,Fagus sylvatica
4087500,3150500,Fagus sylvatica
4323500,3160500,Fagus sylvatica
4258500,3091500,Fagus sylvatica
4553500,3373500,Fagus sylvatica
4269500,2827500,Fagus sylvatica
4115500,3008500,Fagus sylvatica
4454500,2771500,Fagus sylvatica
4281500,2969500,Fagus sylvatica
4150500,2751500,Fagus sylvatica
4174500,2790500,Fagus sylvatica
4261500,2977500,Fagus sylvatica
4424000,3014500,Fagus sylvatica
4320500,3062500,Fagus sylvatica
4581500,3403500,Fagus sylvatica
4295500,2805500,Fagus sylvatica
4253500,3305500,Fagus sylvatica
4248500,2787500,Fagus sylvatica
4501500,3454500,Fagus sylvatica
4235500,2840500,Fagus sylvatica
4092500,2949500,Fagus sylvatica
4168500,2936500,Fagus sylvatica
4164500,2911500,Fagus sylvatica
4068500,3179500,Fagus sylvatica
4525500,3397500,Fagus sylvatica
4308500,2907500,Fagus sylvatica
4228500,2930500,Fagus sylvatica
4240500,2774500,Fagus sylvatica
4174500,2934500,Fagus sylvatica
4419500,3038500,Fagus sylvatica
4345500,3110500,Fagus sylvatica
4294500,2785500,Fagus sylvatica
4256500,2941500,Fagus sylvatica
4144500,2943500,Fagus sylvatica
